run,iter,block,problem,boss_fit,ga_fit,boss_agents,ga_agents,best_val
2,1,numeric,Himmelblau2,-0.3454551714804738,0.6135713183282252,3,1,2.9285810904749505
2,1,numeric,Rosenbrock10,-0.3454551714804738,0.6135713183282252,0,0,inf
2,1,numeric,Rastrigin10,-0.3454551714804738,0.6135713183282252,0,0,inf
2,2,numeric,Griewank10,0.8638099781626606,0.6688013446358714,1,2,1.0271056482003298
2,2,numeric,Rosenbrock10,0.8638099781626606,0.6688013446358714,0,0,inf
2,2,numeric,Himmelblau2,0.8638099781626606,0.6688013446358714,2,2,0.030401184541846437
2,3,numeric,Rastrigin10,0.10819140307757447,0.1555998271809922,0,1,inf
2,3,numeric,Rosenbrock10,0.10819140307757447,0.1555998271809922,0,2,inf
2,3,numeric,Himmelblau2,0.10819140307757447,0.1555998271809922,4,1,0.10108948026959415
2,4,numeric,Himmelblau2,0.445299074677517,0.49540823828682967,1,2,0.5496690437681813
2,4,numeric,Rosenbrock10,0.445299074677517,0.49540823828682967,0,0,inf
2,4,numeric,Griewank10,0.445299074677517,0.49540823828682967,0,3,2.915748785238586e+41
2,5,numeric,Himmelblau2,0.49614260201978616,0.7783040964095702,1,1,0.4364872902457095
2,5,numeric,Rosenbrock10,0.49614260201978616,0.7783040964095702,0,0,inf
2,5,numeric,Rastrigin10,0.49614260201978616,0.7783040964095702,0,0,inf
2,6,numeric,Griewank10,0.17125218210529608,-0.07650237697485338,1,1,1.1520683106205265e+57
2,6,numeric,Himmelblau2,0.17125218210529608,-0.07650237697485338,3,1,0.02959871640379729
2,6,numeric,Rosenbrock10,0.17125218210529608,-0.07650237697485338,0,1,inf
2,7,numeric,Rosenbrock10,0.2731713757863638,0.0,0,0,inf
2,7,numeric,Griewank10,0.2731713757863638,0.0,1,0,1.1133991851009573
2,7,numeric,Rastrigin10,0.2731713757863638,0.0,0,0,inf
2,8,numeric,Rastrigin10,0.6737857515301515,0.2736306430630343,0,1,inf
2,8,numeric,Griewank10,0.6737857515301515,0.2736306430630343,1,1,inf
2,8,numeric,Himmelblau2,0.6737857515301515,0.2736306430630343,3,1,0.02496782468293888
2,9,numeric,Himmelblau2,0.4950415692883042,0.6489110215701225,4,2,0.002224672075356564
2,9,numeric,Rosenbrock10,0.4950415692883042,0.6489110215701225,0,0,inf
2,9,numeric,Griewank10,0.4950415692883042,0.6489110215701225,1,2,1.0110151214213405
3,0,numeric,Himmelblau2,0.6928718308051681,0.6991966620456861,3,2,0.0009262933040179381
3,0,numeric,Rosenbrock10,0.6928718308051681,0.6991966620456861,0,1,1.8005992396357867e+129
3,0,numeric,Griewank10,0.6928718308051681,0.6991966620456861,1,1,1.0251225899049567
3,1,numeric,Rosenbrock10,0.3539745322844975,0.11419473401302521,0,0,inf
3,1,numeric,Rastrigin10,0.3539745322844975,0.11419473401302521,0,2,inf
3,1,numeric,Himmelblau2,0.3539745322844975,0.11419473401302521,3,1,0.048246013030646163
3,2,numeric,Rastrigin10,0.48990799772471877,0.09844913974403324,0,0,inf
3,2,numeric,Himmelblau2,0.48990799772471877,0.09844913974403324,4,1,0.01424823898715591
3,2,numeric,Griewank10,0.48990799772471877,0.09844913974403324,1,1,0.9842999161379579
3,3,numeric,Griewank10,0.8863024744041046,0.6576271172436585,1,1,1.050790527077694
3,3,numeric,Rastrigin10,0.8863024744041046,0.6576271172436585,0,0,inf
3,3,numeric,Himmelblau2,0.8863024744041046,0.6576271172436585,2,1,0.0013160972277721122
3,4,numeric,Himmelblau2,0.5999913108398269,0.8911754916571527,2,2,8.689235675189402e-06
3,4,numeric,Rosenbrock10,0.5999913108398269,0.8911754916571527,0,0,inf
3,4,numeric,Griewank10,0.5999913108398269,0.8911754916571527,0,1,1.4688872414970372e+59
3,5,numeric,Rosenbrock10,0.33896121306014465,0.6487004915535093,0,0,inf
3,5,numeric,Griewank10,0.33896121306014465,0.6487004915535093,1,1,1.0104515472387645
3,5,numeric,Himmelblau2,0.33896121306014465,0.6487004915535093,4,3,0.1882686751521141
3,6,numeric,Rosenbrock10,0.531071760055509,0.21793478210580253,0,0,inf
3,6,numeric,Himmelblau2,0.531071760055509,0.21793478210580253,3,1,0.2278223262377234
3,6,numeric,Griewank10,0.531071760055509,0.21793478210580253,1,2,0.9356524348191075
3,7,numeric,Himmelblau2,-0.4289129014717472,0.8937876641969041,5,1,0.751046386054067
3,7,numeric,Rosenbrock10,-0.4289129014717472,0.8937876641969041,0,0,inf
3,7,numeric,Griewank10,-0.4289129014717472,0.8937876641969041,0,2,8.806532792120263e+35
3,8,numeric,Rosenbrock10,0.0,0.0,0,0,inf
3,8,numeric,Griewank10,0.0,0.0,0,0,inf
3,8,numeric,Rastrigin10,0.0,0.0,0,0,inf
3,9,numeric,Rastrigin10,0.8167508846325708,0.6781425472419491,0,2,121.92538688414109
3,9,numeric,Himmelblau2,0.8167508846325708,0.6781425472419491,2,1,1.3995021730761366
3,9,numeric,Griewank10,0.8167508846325708,0.6781425472419491,1,1,2.2282558098662975e-06
4,0,numeric,Griewank10,1.06359970384747,0.9993979989792166,1,1,1.0624985682137515
4,0,numeric,Rastrigin10,1.06359970384747,0.9993979989792166,0,0,inf
4,0,numeric,Himmelblau2,1.06359970384747,0.9993979989792166,1,1,0.021710445389631076
4,1,numeric,Rastrigin10,0.0,0.30217295972207675,0,0,inf
4,1,numeric,Rosenbrock10,0.0,0.30217295972207675,0,0,inf
4,1,numeric,Griewank10,0.0,0.30217295972207675,0,1,1.2774650387174252e+31
4,2,numeric,Rastrigin10,0.12342659999344135,1.1003027547647435,0,0,inf
4,2,numeric,Himmelblau2,0.12342659999344135,1.1003027547647435,4,1,0.6263605787333416
4,2,numeric,Griewank10,0.12342659999344135,1.1003027547647435,1,1,0.9663486860275312
4,3,numeric,Himmelblau2,0.463598494615519,0.7977883616033814,1,1,0.5069353051793585
4,3,numeric,Rastrigin10,0.463598494615519,0.7977883616033814,0,0,inf
4,3,numeric,Rosenbrock10,0.463598494615519,0.7977883616033814,0,0,inf
4,4,numeric,Rosenbrock10,-0.27163539612184884,0.5235126191528642,0,0,inf
4,4,numeric,Himmelblau2,-0.27163539612184884,0.5235126191528642,5,2,0.37293876538691734
4,4,numeric,Rastrigin10,-0.27163539612184884,0.5235126191528642,0,0,inf
4,5,numeric,Himmelblau2,-0.09535200307404473,0.7652711159525514,2,2,5.770290542057836e+63
4,5,numeric,Rastrigin10,-0.09535200307404473,0.7652711159525514,0,0,inf
4,5,numeric,Griewank10,-0.09535200307404473,0.7652711159525514,1,1,0.9815792514613418
4,6,numeric,Rosenbrock10,0.1286824444680764,1.1134215146511832,0,0,inf
4,6,numeric,Himmelblau2,0.1286824444680764,1.1134215146511832,2,1,4.92631530051913
4,6,numeric,Griewank10,0.1286824444680764,1.1134215146511832,1,1,0.785894368319854
4,7,numeric,Rosenbrock10,0.38785555247561954,0.1926940500802854,0,0,inf
4,7,numeric,Griewank10,0.38785555247561954,0.1926940500802854,0,1,inf
4,7,numeric,Himmelblau2,0.38785555247561954,0.1926940500802854,3,1,0.012293748305555229
4,8,numeric,Rastrigin10,0.7308933303815492,0.7366753262614116,0,0,inf
4,8,numeric,Griewank10,0.7308933303815492,0.7366753262614116,1,1,1.0503361577074175
4,8,numeric,Himmelblau2,0.7308933303815492,0.7366753262614116,2,1,0.1860026602308968
4,9,numeric,Rastrigin10,0.7983077957442684,0.5947804955489968,0,0,inf
4,9,numeric,Rosenbrock10,0.7983077957442684,0.5947804955489968,0,0,inf
4,9,numeric,Himmelblau2,0.7983077957442684,0.5947804955489968,1,2,0.0016950726649089143
5,0,numeric,Griewank10,0.0926031496506477,0.5342209069868789,1,1,1.4537619286040793e+36
5,0,numeric,Himmelblau2,0.0926031496506477,0.5342209069868789,2,1,0.443828259378267
5,0,numeric,Rosenbrock10,0.0926031496506477,0.5342209069868789,0,0,inf
5,1,numeric,Rosenbrock10,-0.10376895445898626,0.3634186791275033,0,1,129754.8032085554
5,1,numeric,Himmelblau2,-0.10376895445898626,0.3634186791275033,3,1,1.0151903210927768
5,1,numeric,Rastrigin10,-0.10376895445898626,0.3634186791275033,0,1,139.1286064148292
5,2,numeric,Griewank10,-0.2,-0.07928141445459447,1,1,3.464057213949921e+63
5,2,numeric,Rastrigin10,-0.2,-0.07928141445459447,0,2,1.3856228855799685e+67
5,2,numeric,Rosenbrock10,-0.2,-0.07928141445459447,0,0,inf
5,3,numeric,Rastrigin10,-0.0434718962355608,0.3180789896731293,0,1,9.298071839223824e+54
5,3,numeric,Himmelblau2,-0.0434718962355608,0.3180789896731293,2,1,1.8048279769291553
5,3,numeric,Rosenbrock10,-0.0434718962355608,0.3180789896731293,0,0,inf
5,4,numeric,Rastrigin10,-0.2,-0.10586454426450043,0,0,inf
5,4,numeric,Griewank10,-0.2,-0.10586454426450043,1,2,1.616343216208919e+17
5,4,numeric,Rosenbrock10,-0.2,-0.10586454426450043,0,1,1.4899918092044734e+74
5,5,numeric,Himmelblau2,0.9023603966859162,1.1208668491370481,1,1,0.22356461920497067
5,5,numeric,Griewank10,0.9023603966859162,1.1208668491370481,1,1,1.0191354848384095
5,5,numeric,Rastrigin10,0.9023603966859162,1.1208668491370481,0,0,inf
5,6,numeric,Rastrigin10,0.0,0.0,0,0,inf
5,6,numeric,Rosenbrock10,0.0,0.0,0,0,inf
5,6,numeric,Griewank10,0.0,0.0,0,0,inf
5,7,numeric,Himmelblau2,0.3499753415507733,0.5004581571539843,1,1,0.3333771720177281
5,7,numeric,Griewank10,0.3499753415507733,0.5004581571539843,1,1,1.2055467469078057e+45
5,7,numeric,Rosenbrock10,0.3499753415507733,0.5004581571539843,0,0,inf
5,8,numeric,Rosenbrock10,0.9259866073906429,-0.6047042034594274,0,0,inf
5,8,numeric,Himmelblau2,0.9259866073906429,-0.6047042034594274,1,4,0.3063168021093692
5,8,numeric,Griewank10,0.9259866073906429,-0.6047042034594274,1,2,0.7841992562467
5,9,numeric,Rosenbrock10,0.5999998314381915,1.0254325392905437,0,0,inf
5,9,numeric,Griewank10,0.5999998314381915,1.0254325392905437,0,1,inf
5,9,numeric,Himmelblau2,0.5999998314381915,1.0254325392905437,2,1,1.6856183685710836e-07
6,0,numeric,Rosenbrock10,-0.1707916316808682,0.5778408938653897,0,0,inf
6,0,numeric,Rastrigin10,-0.1707916316808682,0.5778408938653897,0,0,inf
6,0,numeric,Himmelblau2,-0.1707916316808682,0.5778408938653897,5,2,0.1770240575832698
6,1,numeric,Rosenbrock10,0.0,-0.4,0,0,inf
6,1,numeric,Griewank10,0.0,-0.4,0,2,3.0834645412482685e+34
6,1,numeric,Rastrigin10,0.0,-0.4,0,0,inf
6,2,numeric,Rastrigin10,-0.2,0.0880380684444963,0,0,inf
6,2,numeric,Griewank10,-0.2,0.0880380684444963,1,2,1.4115853639863687e+31
6,2,numeric,Rosenbrock10,-0.2,0.0880380684444963,0,0,inf
6,3,numeric,Himmelblau2,-0.017370796183717507,1.0063994139359342,2,1,10.760028747111939
6,3,numeric,Rosenbrock10,-0.017370796183717507,1.0063994139359342,0,0,inf
6,3,numeric,Griewank10,-0.017370796183717507,1.0063994139359342,1,1,1.0096648881192671
6,4,numeric,Himmelblau2,0.8289740237731005,0.35067017763442687,1,1,0.41435710854223273
6,4,numeric,Rastrigin10,0.8289740237731005,0.35067017763442687,0,3,121.89149267680818
6,4,numeric,Griewank10,0.8289740237731005,0.35067017763442687,1,1,0.9159326739937362
6,5,numeric,Rastrigin10,0.11289934763573212,1.114899480445024,0,0,inf
6,5,numeric,Himmelblau2,0.11289934763573212,1.114899480445024,4,1,0.7390623257311729
6,5,numeric,Griewank10,0.11289934763573212,1.114899480445024,1,1,0.8591617031522754
6,6,numeric,Rastrigin10,0.5321811749771912,0.9108906986364206,0,1,inf
6,6,numeric,Griewank10,0.5321811749771912,0.9108906986364206,1,1,1.0095768901251234
6,6,numeric,Himmelblau2,0.5321811749771912,0.9108906986364206,3,1,0.19823047115410858
6,7,numeric,Himmelblau2,0.55106856714523,0.8840698586302453,3,1,0.28910411267312275
6,7,numeric,Rastrigin10,0.55106856714523,0.8840698586302453,0,0,inf
6,7,numeric,Griewank10,0.55106856714523,0.8840698586302453,1,1,0.7381146712635581
6,8,numeric,Rosenbrock10,0.5780532114882977,0.49416068763728577,0,0,inf
6,8,numeric,Himmelblau2,0.5780532114882977,0.49416068763728577,4,3,0.024814797335942697
6,8,numeric,Griewank10,0.5780532114882977,0.49416068763728577,1,1,0.6603927482151961
6,9,numeric,Himmelblau2,0.9558531299207189,0.678572033592955,2,1,0.004474662276362767
6,9,numeric,Rastrigin10,0.9558531299207189,0.678572033592955,0,0,inf
6,9,numeric,Griewank10,0.9558531299207189,0.678572033592955,1,2,0.7847331325314226
7,0,numeric,Himmelblau2,0.4960916721737781,1.078991898115965,2,1,0.6982331880804064
7,0,numeric,Rastrigin10,0.4960916721737781,1.078991898115965,0,0,inf
7,0,numeric,Griewank10,0.4960916721737781,1.078991898115965,1,1,0.9714362994456232
7,1,numeric,Rosenbrock10,0.5667962511398653,0.5463607736231978,0,0,inf
7,1,numeric,Himmelblau2,0.5667962511398653,0.5463607736231978,2,1,0.034344101790824116
7,1,numeric,Rastrigin10,0.5667962511398653,0.5463607736231978,0,1,inf
7,2,numeric,Rastrigin10,0.6928557123174605,0.9052609801310971,0,1,inf
7,2,numeric,Griewank10,0.6928557123174605,0.9052609801310971,1,1,1.025868270774365
7,2,numeric,Himmelblau2,0.6928557123174605,0.9052609801310971,3,1,0.0007603755766109471
7,3,numeric,Rosenbrock10,0.3818502950833808,0.42636330930963845,0,0,inf
7,3,numeric,Himmelblau2,0.3818502950833808,0.42636330930963845,1,1,0.7186551393888994
7,3,numeric,Rastrigin10,0.3818502950833808,0.42636330930963845,0,0,inf
7,4,numeric,Griewank10,1.0020956929873734,1.0810713392203193,1,1,1.4779307516764997
7,4,numeric,Rosenbrock10,1.0020956929873734,1.0810713392203193,0,0,inf
7,4,numeric,Himmelblau2,1.0020956929873734,1.0810713392203193,1,1,0.001468990443872828
7,5,numeric,Rastrigin10,0.3012980038525451,0.7996392820268123,0,0,inf
7,5,numeric,Rosenbrock10,0.3012980038525451,0.7996392820268123,0,0,inf
7,5,numeric,Himmelblau2,0.3012980038525451,0.7996392820268123,3,1,0.10951094502102404
7,6,numeric,Rastrigin10,-0.11227708191305608,0.5472976035116783,0,0,inf
7,6,numeric,Himmelblau2,-0.11227708191305608,0.5472976035116783,5,2,0.1264776200157307
7,6,numeric,Rosenbrock10,-0.11227708191305608,0.5472976035116783,0,0,inf
7,7,numeric,Himmelblau2,0.19440944594339177,0.295880177898335,5,0,0.13593037275002598
7,7,numeric,Griewank10,0.19440944594339177,0.295880177898335,1,1,0.9452459990544002
7,7,numeric,Rastrigin10,0.19440944594339177,0.295880177898335,0,0,inf
7,8,numeric,Rosenbrock10,-0.015862567920656656,0.8947523596669882,0,0,inf
7,8,numeric,Griewank10,-0.015862567920656656,0.8947523596669882,0,1,inf
7,8,numeric,Himmelblau2,-0.015862567920656656,0.8947523596669882,5,2,0.016118244671520548
7,9,numeric,Rastrigin10,-0.2,0.08638593468485006,0,0,inf
7,9,numeric,Griewank10,-0.2,0.08638593468485006,1,2,3.074650284437255e+45
7,9,numeric,Rosenbrock10,-0.2,0.08638593468485006,0,0,inf
8,0,numeric,Rosenbrock10,-0.10712692725272877,0.27239441756924776,0,2,23931.759011152066
8,0,numeric,Himmelblau2,-0.10712692725272877,0.27239441756924776,4,1,0.4432657860911774
8,0,numeric,Rastrigin10,-0.10712692725272877,0.27239441756924776,0,0,inf
8,1,numeric,Himmelblau2,-0.19596679819103163,0.12288732725295404,3,1,1.4750441189553813
8,1,numeric,Rastrigin10,-0.19596679819103163,0.12288732725295404,0,0,inf
8,1,numeric,Rosenbrock10,-0.19596679819103163,0.12288732725295404,0,1,3.7033498386313614e+147
8,2,numeric,Himmelblau2,0.8854434744991941,0.8142216268296123,2,1,0.013467476802231424
8,2,numeric,Griewank10,0.8854434744991941,0.8142216268296123,1,2,1.0050849413407028
8,2,numeric,Rosenbrock10,0.8854434744991941,0.8142216268296123,0,0,inf
8,3,numeric,Rosenbrock10,0.0,0.10250973072797176,0,1,3.287343367374234e+82
8,3,numeric,Griewank10,0.0,0.10250973072797176,0,1,0.9731651968101507
8,3,numeric,Rastrigin10,0.0,0.10250973072797176,0,0,inf
8,4,numeric,Rastrigin10,0.6855535210546289,0.701333204816261,0,0,inf
8,4,numeric,Griewank10,0.6855535210546289,0.701333204816261,1,1,inf
8,4,numeric,Himmelblau2,0.6855535210546289,0.701333204816261,3,2,0.0002652546988361541
8,5,numeric,Rosenbrock10,0.3041738749038408,-0.2,0,0,inf
8,5,numeric,Griewank10,0.3041738749038408,-0.2,1,1,0.983442716445247
8,5,numeric,Rastrigin10,0.3041738749038408,-0.2,0,0,inf
8,6,numeric,Rastrigin10,0.10651742752463378,1.061215703364519,0,0,inf
8,6,numeric,Himmelblau2,0.10651742752463378,1.061215703364519,1,1,6.998262490751337e+122
8,6,numeric,Griewank10,0.10651742752463378,1.061215703364519,1,1,0.9742657323500804
8,7,numeric,Rosenbrock10,0.2964846102903626,0.0,0,0,inf
8,7,numeric,Rastrigin10,0.2964846102903626,0.0,0,0,inf
8,7,numeric,Griewank10,0.2964846102903626,0.0,1,0,1.0141611225676521
8,8,numeric,Rastrigin10,0.3721242859357363,1.035282430236618,0,0,inf
8,8,numeric,Himmelblau2,0.3721242859357363,1.035282430236618,1,1,2.967974136626759
8,8,numeric,Griewank10,0.3721242859357363,1.035282430236618,1,1,0.9226830900832995
8,9,numeric,Himmelblau2,0.717393235240654,0.8630181748573773,3,2,0.00340407377156887
8,9,numeric,Rosenbrock10,0.717393235240654,0.8630181748573773,0,0,inf
8,9,numeric,Griewank10,0.717393235240654,0.8630181748573773,1,1,0.9201753881233715
9,0,numeric,Himmelblau2,0.42875719500268394,0.8642762240730151,3,2,1.45541331392737
9,0,numeric,Griewank10,0.42875719500268394,0.8642762240730151,1,1,1.0167940793736223
9,0,numeric,Rastrigin10,0.42875719500268394,0.8642762240730151,0,0,inf
9,1,numeric,Rosenbrock10,0.6238128247965449,1.1027636105881793,0,0,inf
9,1,numeric,Himmelblau2,0.6238128247965449,1.1027636105881793,3,1,0.09241142522238363
9,1,numeric,Griewank10,0.6238128247965449,1.1027636105881793,1,1,0.9669288444423226
9,2,numeric,Rastrigin10,0.3718236930789471,1.089376916423092,0,0,inf
9,2,numeric,Himmelblau2,0.3718236930789471,1.089376916423092,4,1,1.0326624638536086
9,2,numeric,Griewank10,0.3718236930789471,1.089376916423092,1,1,0.9247660817327389
9,3,numeric,Rosenbrock10,0.46718830479247747,0.07964634738333615,0,0,inf
9,3,numeric,Himmelblau2,0.46718830479247747,0.07964634738333615,3,1,0.29426034622190117
9,3,numeric,Griewank10,0.46718830479247747,0.07964634738333615,1,1,1.0131344602069356
9,4,numeric,Rosenbrock10,0.5949585365042738,0.7003087905405357,0,0,inf
9,4,numeric,Griewank10,0.5949585365042738,0.7003087905405357,0,3,inf
9,4,numeric,Himmelblau2,0.5949585365042738,0.7003087905405357,2,1,0.005067008634791012
9,5,numeric,Rosenbrock10,0.29974043821443286,-0.2,0,1,4.564582431205934e+111
9,5,numeric,Rastrigin10,0.29974043821443286,-0.2,0,0,inf
9,5,numeric,Griewank10,0.29974043821443286,-0.2,1,0,1.0010387864007746
9,6,numeric,Himmelblau2,0.39999942370315666,0.05742238758655277,3,1,5.762971753502804e-07
9,6,numeric,Rastrigin10,0.39999942370315666,0.05742238758655277,0,0,inf
9,6,numeric,Rosenbrock10,0.39999942370315666,0.05742238758655277,0,2,inf
9,7,numeric,Himmelblau2,0.9829935730907009,1.0594930368312852,1,1,inf
9,7,numeric,Rastrigin10,0.9829935730907009,1.0594930368312852,0,0,inf
9,7,numeric,Griewank10,0.9829935730907009,1.0594930368312852,1,1,1.0515338592097
9,8,numeric,Rastrigin10,0.9264787136263417,0.829760486491534,0,0,inf
9,8,numeric,Himmelblau2,0.9264787136263417,0.829760486491534,2,1,4.917899500729529e-07
9,8,numeric,Griewank10,0.9264787136263417,0.829760486491534,1,2,0.899410251559224
9,9,numeric,Rosenbrock10,0.295429754906795,0.2954297370207795,0,0,inf
9,9,numeric,Rastrigin10,0.295429754906795,0.2954297370207795,0,0,inf
9,9,numeric,Griewank10,0.295429754906795,0.2954297370207795,1,1,1.0184496189336256
10,0,numeric,Griewank10,0.48294277793788015,0.39999999999999997,1,2,inf
10,0,numeric,Rastrigin10,0.48294277793788015,0.39999999999999997,0,0,inf
10,0,numeric,Himmelblau2,0.48294277793788015,0.39999999999999997,4,1,0.019704235033020084
10,1,numeric,Griewank10,-0.2418628601738922,0.2142477742572958,1,2,0.9897413545420148
10,1,numeric,Himmelblau2,-0.2418628601738922,0.2142477742572958,3,1,16.998801245424318
10,1,numeric,Rastrigin10,-0.2418628601738922,0.2142477742572958,0,0,inf
10,2,numeric,Griewank10,-0.2,-0.11231672228737966,1,3,1.3733433660482109e+35
10,2,numeric,Rastrigin10,-0.2,-0.11231672228737966,0,0,inf
10,2,numeric,Rosenbrock10,-0.2,-0.11231672228737966,0,0,inf
10,3,numeric,Himmelblau2,0.12973113196509448,0.8834443824895994,2,2,3.311336904047287
10,3,numeric,Rosenbrock10,0.12973113196509448,0.8834443824895994,0,0,inf
10,3,numeric,Griewank10,0.12973113196509448,0.8834443824895994,1,1,1.0089013728717768
10,4,numeric,Himmelblau2,0.2920198088361356,0.6375171999404607,3,2,0.8523168380531325
10,4,numeric,Rastrigin10,0.2920198088361356,0.6375171999404607,0,0,inf
10,4,numeric,Griewank10,0.2920198088361356,0.6375171999404607,1,1,0.8110844588223335
10,5,numeric,Griewank10,0.8191882477104195,0.8667238099794894,1,1,1.0155045839461456
10,5,numeric,Himmelblau2,0.8191882477104195,0.8667238099794894,3,2,0.07162517975230925
10,5,numeric,Rastrigin10,0.8191882477104195,0.8667238099794894,0,0,inf
10,6,numeric,Rosenbrock10,0.7595206903425744,0.6949450902125206,0,0,inf
10,6,numeric,Himmelblau2,0.7595206903425744,0.6949450902125206,3,3,0.0012635575859386878
10,6,numeric,Griewank10,0.7595206903425744,0.6949450902125206,1,1,0.7832220629480158
