problem,algo,run,seed,f_best,success_at_1e-6,x_best,time_elapsed
Griewank10,DE,0,2017429676,0.5699226688014285,0,"12.800059,-8.901486,5.638626,-1.103503,0.110991,-0.489468,-8.491699,0.055381,-2.446193,-1.08291",2.0802981853485107
Griewank10,DE,1,400641167,0.5903658394995424,0,"6.344544,8.510806,11.885144,-5.539366,5.941773,6.805958,-8.151804,-1.361584,-0.139256,-1.062568",1.6523761749267578
Griewank10,DE,2,1278826506,0.5983556720711158,0,"-9.405103,8.298896,-5.275686,12.61987,1.353872,-0.632733,1.558739,9.634201,10.396481,0.643248",1.9771990776062012
Griewank10,DE,3,124918988,0.4728684418103729,0,"-3.432046,5.257374,4.671901,-6.04756,6.832118,6.821819,-8.887861,0.098781,0.327615,8.846193",2.1269049644470215
Griewank10,DE,4,68892934,0.5924805059680849,0,"6.344346,-13.375501,-0.608231,-1.001167,-13.79167,-8.352723,-9.614118,-18.301324,0.491188,-10.49007",1.460399866104126
Griewank10,DE,5,970517637,0.7215969421660197,0,"19.152041,-8.055907,-0.175627,-5.188303,-0.166142,1.169284,-15.569523,-9.569841,-9.290796,10.502925",1.7392091751098633
Griewank10,DE,6,278193581,0.44832290152721865,0,"2.999791,13.633774,6.080594,12.602565,-0.30959,-0.291595,-7.942197,0.790486,8.365406,-8.398981",3.212001085281372
Griewank10,DE,7,1014528463,0.49670797351612983,0,"-0.321084,3.964221,16.460853,11.604423,6.531126,0.278253,8.513218,-1.524336,0.037985,0.743118",2.996183156967163
Griewank10,DE,8,1170246293,0.6750010938021067,0,"3.75045,-8.243959,-10.41466,12.551444,21.959724,-0.025391,0.449809,1.213476,-9.575873,-9.385827",2.3197531700134277
Griewank10,DE,9,1858134434,0.5375340780389855,0,"3.124942,5.248226,11.010875,0.977052,-6.367577,7.591522,7.875135,-7.834456,-19.104582,-0.105493",1.6439647674560547
Griewank10,DE,10,2040049072,0.3959901356635983,0,"-3.224117,9.085045,4.892811,0.039723,0.939352,-0.517428,-9.690812,0.316697,0.533561,8.971564",1.4728784561157227
Griewank10,DE,11,365927125,0.5553878321046247,0,"12.283423,0.57476,-15.561976,0.217864,-6.895274,-0.762169,0.917683,0.848791,-9.512186,-11.351155",1.6348226070404053
Griewank10,DE,12,332262992,0.6773555451254155,0,"15.205123,0.652804,-5.959506,-6.195994,-1.788207,0.390387,-0.051866,1.151327,0.219575,-8.406864",2.0978312492370605
Griewank10,DE,13,52106072,0.5724054418306359,0,"2.974919,5.23299,11.468447,13.32123,-0.326158,-0.22259,17.543883,-1.38529,-0.488453,-0.052134",2.59507417678833
Griewank10,DE,14,132650044,0.5693945327717428,0,"-6.012825,-4.218382,10.678026,-13.79306,6.08419,-1.119434,-7.963966,8.241182,-9.592483,9.762753",2.3845102787017822
Griewank10,DE,15,119240947,0.5107809722475973,0,"-6.441139,-4.953003,5.54779,-0.883083,-6.866076,7.685071,7.560132,8.793667,1.072507,21.160539",2.0828309059143066
Griewank10,DE,16,779068818,0.5072315540148427,0,"15.668481,22.118127,-4.894478,-5.722764,-0.911041,-7.476917,-15.979918,-0.49835,-9.28071,-0.338754",1.9463756084442139
Griewank10,DE,17,530383042,0.4189333626675562,0,"6.169504,-5.019187,-0.057829,6.016883,14.276234,14.313003,0.04383,-9.588907,-0.183956,-8.980754",1.6025471687316895
Griewank10,DE,18,941828296,0.6813972580645808,0,"-2.660164,-4.675094,4.248858,-7.538461,0.652285,-16.004417,16.371855,0.938979,-0.215689,0.050262",2.1334149837493896
Griewank10,DE,19,689639723,0.46749672768801476,0,"15.464007,-4.473434,6.033218,-6.28375,-0.626507,0.098249,-1.252214,8.888774,-0.132623,11.634867",2.696213483810425
